"coffeid","typeid","value"
705,15,"0"
705,16,"1"
705,17,"1750"
705,18,"1750"
706,1,"7.5"
706,2,"7.58"
706,3,"7.33"
706,4,"7.5"
706,5,"7.42"
706,6,"7.42"
706,7,"10"
706,8,"10"
706,9,"10"
706,10,"7.58"
706,11,"82.33"
706,12,"0.1"
706,13,"0"
706,14,"1"
706,15,"275"
706,16,"8"
706,17,"1396"
706,18,"1396"
707,1,"7.33"
707,2,"7.5"
707,3,"7.5"
707,4,"7.33"
707,5,"7.5"
707,6,"7.5"
707,7,"10"
707,8,"10"
707,9,"10"
707,10,"7.67"
707,11,"82.33"
707,12,"0.11"
707,13,"0"
707,14,"3"
707,15,"320"
707,16,"11"
707,17,"982"
707,18,"982"
708,1,"7.42"
708,2,"7.42"
708,3,"7.42"
708,4,"7.5"
708,5,"7.5"
708,6,"7.58"
708,7,"10"
708,8,"10"
708,9,"10"
708,10,"7.5"
708,11,"82.33"
708,12,"0.11"
708,13,"0"
708,14,"4"
708,15,"305"
708,16,"14"
708,17,NA
708,18,NA
709,1,"7.5"
709,2,"7.5"
709,3,"7.42"
709,4,"7.5"
709,5,"7.42"
709,6,"7.5"
709,7,"10"
709,8,"10"
709,9,"10"
709,10,"7.5"
709,11,"82.33"
709,12,"0.11"
709,13,"0"
709,14,"2"
709,15,"320"
709,16,"3"
709,17,"934"
709,18,"934"
710,1,"7.75"
710,2,"7.5"
710,3,"7.25"
710,4,"7.25"
710,5,"7.42"
710,6,"7.67"
710,7,"10"
710,8,"10"
710,9,"10"
710,10,"7.5"
710,11,"82.33"
710,12,"0.1"
710,13,"6"
710,14,"1"
710,15,"100"
710,16,"3"
710,17,"1850"
710,18,"1850"
711,1,"7.75"
711,2,"7.33"
711,3,"7.5"
711,4,"7.5"
711,5,"7.33"
711,6,"7.58"
711,7,"10"
711,8,"10"
711,9,"10"
711,10,"7.33"
711,11,"82.33"
711,12,"0"
711,13,"0"
711,14,"2"
711,15,"130"
711,16,"0"
711,17,"1550"
711,18,"1550"
712,1,"7.5"
712,2,"7.58"
712,3,"7.42"
712,4,"7.5"
712,5,"7.42"
712,6,"7.42"
712,7,"10"
712,8,"10"
712,9,"10"
712,10,"7.5"
712,11,"82.33"
712,12,"0.12"
712,13,"0"
712,14,"6"
712,15,"3"
712,16,"2"
712,17,"1580"
712,18,"1580"
713,1,"8.25"
713,2,"7.83"
713,3,"7.25"
713,4,"8.33"
713,5,"8.17"
713,6,"8.08"
713,7,"10"
713,8,"6.67"
713,9,"10"
713,10,"7.75"
713,11,"82.33"
713,12,"0.07"
713,13,"0"
713,14,"0"
713,15,"12"
713,16,"0"
713,17,"1268"
713,18,"1268"
714,1,"7.42"
714,2,"7.5"
714,3,"7.5"
714,4,"7.42"
714,5,"7.5"
714,6,"7.58"
714,7,"10"
714,8,"10"
714,9,"10"
714,10,"7.42"
714,11,"82.33"
714,12,"0.11"
714,13,"0"
714,14,"0"
714,15,"300"
714,16,"10"
714,17,NA
714,18,NA
715,1,"7.5"
715,2,"7.42"
715,3,"7.17"
715,4,"7.83"
715,5,"7.5"
715,6,"7.5"
715,7,"10"
715,8,"10"
715,9,"10"
715,10,"7.42"
715,11,"82.33"
715,12,"0.1"
715,13,"0"
715,14,"0"
715,15,"275"
715,16,"6"
715,17,"1676.4"
715,18,"1676.4"
716,1,"7.33"
716,2,"7.58"
716,3,"7.42"
716,4,"7.58"
716,5,"7.33"
716,6,"7.5"
716,7,"10"
716,8,"10"
716,9,"10"
716,10,"7.58"
716,11,"82.33"
716,12,"0.12"
716,13,"0"
716,14,"0"
716,15,"10"
716,16,"0"
716,17,"1450"
716,18,"1450"
717,1,"7.75"
717,2,"8.08"
717,3,"7.67"
717,4,"8.08"
717,5,"8.08"
717,6,"8"
717,7,"10"
717,8,"10"
717,9,"6.67"
717,10,"8"
717,11,"82.33"
717,12,"0.11"
717,13,"0"
717,14,"0"
717,15,"10"
717,16,"0"
717,17,"1100"
717,18,"1100"
718,1,"7.58"
718,2,"7.67"
718,3,"7.5"
718,4,"7.58"
718,5,"7.75"
718,6,"7.5"
718,7,"9.33"
718,8,"10"
718,9,"10"
718,10,"7.42"
718,11,"82.33"
718,12,"0.12"
718,13,"0"
718,14,"0"
718,15,"250"
718,16,"3"
718,17,"1524"
718,18,"1524"
719,1,"7.33"
719,2,"7.58"
719,3,"7.42"
719,4,"7.5"
719,5,"7.5"
719,6,"7.5"
719,7,"10"
719,8,"10"
719,9,"10"
719,10,"7.5"
719,11,"82.33"
719,12,"0.11"
719,13,"0"
719,14,"0"
719,15,"320"
719,16,"0"
719,17,NA
719,18,NA
720,1,"7.42"
720,2,"7.33"
720,3,"7.5"
720,4,"7.17"
720,5,"7.08"
720,6,"8.33"
720,7,"10"
720,8,"10"
720,9,"10"
720,10,"7.5"
720,11,"82.33"
720,12,"0.1"
720,13,"0"
720,14,"0"
720,15,"250"
720,16,"2"
720,17,"1300"
720,18,"1300"
721,1,"7.5"
721,2,"7.5"
721,3,"7.5"
721,4,"7.5"
721,5,"7.5"
721,6,"7.5"
721,7,"10"
721,8,"10"
721,9,"10"
721,10,"7.33"
721,11,"82.33"
721,12,"0.11"
721,13,"0"
721,14,"0"
721,15,"10"
721,16,"0"
721,17,"200"
721,18,"200"
722,1,"7.5"
722,2,"7.5"
722,3,"7.5"
722,4,"7.5"
722,5,"7.5"
722,6,"7.5"
722,7,"10"
722,8,"10"
722,9,"10"
722,10,"7.33"
722,11,"82.33"
722,12,"0.11"
722,13,"0"
722,14,"0"
722,15,"10"
722,16,"0"
722,17,"600"
722,18,"600"
723,1,"7.5"
723,2,"7.42"
723,3,"7.58"
723,4,"7.5"
723,5,"7.5"
723,6,"7.58"
723,7,"10"
723,8,"10"
723,9,"10"
723,10,"7.25"
723,11,"82.33"
723,12,"0.12"
723,13,"2"
723,14,"0"
723,15,"250"
723,16,"1"
723,17,"1310.64"
723,18,"1310.64"
724,1,"7.5"
724,2,"7.42"
724,3,"7.5"
724,4,"7.5"
724,5,"7.5"
724,6,"7.58"
724,7,"10"
724,8,"10"
724,9,"10"
724,10,"7.33"
724,11,"82.33"
724,12,"0"
724,13,"0"
724,14,"0"
724,15,"250"
724,16,"1"
724,17,"1750"
724,18,"1750"
725,1,"7.67"
725,2,"7.5"
725,3,"7.42"
725,4,"7.5"
725,5,"7.42"
725,6,"7.42"
725,7,"10"
725,8,"10"
725,9,"10"
725,10,"7.42"
725,11,"82.33"
725,12,"0.12"
725,13,"0"
725,14,"0"
725,15,"250"
725,16,"3"
725,17,"1300"
725,18,"1300"
726,1,"7.92"
726,2,"7.58"
726,3,"7.25"
726,4,"7.75"
726,5,"7.92"
726,6,"7.58"
726,7,"9.33"
726,8,"9.33"
726,9,"10"
726,10,"7.67"
726,11,"82.33"
726,12,"0"
726,13,"0"
726,14,"0"
726,15,"275"
726,16,"14"
726,17,NA
726,18,NA
727,1,"7.67"
727,2,"7.5"
727,3,"7.33"
727,4,"7.67"
727,5,"7.5"
727,6,"7.33"
727,7,"10"
727,8,"10"
727,9,"10"
727,10,"7.33"
727,11,"82.33"
727,12,"0.11"
727,13,"0"
727,14,"0"
727,15,"275"
727,16,"3"
727,17,"1676.4"
727,18,"1828.8"
728,1,"7.58"
728,2,"7.67"
728,3,"7.58"
728,4,"7.33"
728,5,"7"
728,6,"7.58"
728,7,"10"
728,8,"10"
728,9,"10"
728,10,"7.58"
728,11,"82.33"
728,12,"0.15"
728,13,"1"
728,14,"0"
728,15,"10"
728,16,"8"
728,17,"441"
728,18,"441"
729,1,"7.67"
729,2,"7.58"
729,3,"7.5"
729,4,"7.58"
729,5,"7.5"
729,6,"7.5"
729,7,"10"
729,8,"10"
729,9,"10"
729,10,"7"
729,11,"82.33"
729,12,"0.13"
729,13,"0"
729,14,"0"
729,15,"10"
729,16,"9"
729,17,"1170"
729,18,"1170"
730,1,"7.5"
730,2,"7.67"
730,3,"7.33"
730,4,"7.5"
730,5,"7.33"
730,6,"7.5"
730,7,"10"
730,8,"10"
730,9,"10"
730,10,"7.5"
730,11,"82.33"
730,12,"0.1"
730,13,"2"
730,14,"0"
730,15,"250"
730,16,"5"
730,17,"1310.64"
730,18,"1310.64"
731,1,"7.58"
731,2,"7.5"
731,3,"7.42"
731,4,"7.5"
731,5,"7.5"
731,6,"7.42"
731,7,"10"
731,8,"10"
731,9,"10"
731,10,"7.42"
731,11,"82.33"
731,12,"0.12"
731,13,"0"
731,14,"0"
731,15,"16"
731,16,"2"
731,17,"1100"
731,18,"1100"
732,1,"8"
732,2,"7.75"
732,3,"7.33"
732,4,"7.33"
732,5,"7.08"
732,6,"7.67"
732,7,"9.33"
732,8,"10"
732,9,"10"
732,10,"7.83"
732,11,"82.33"
732,12,"0.11"
732,13,"0"
732,14,"0"
732,15,"10"
732,16,"0"
732,17,"1200"
732,18,"1400"
733,1,"7.58"
733,2,"7.58"
733,3,"7.25"
733,4,"7.58"
733,5,"7.42"
733,6,"7.5"
733,7,"10"
733,8,"10"
733,9,"10"
733,10,"7.42"
733,11,"82.33"
733,12,"0.11"
733,13,"0"
733,14,"0"
733,15,"44"
733,16,"2"
733,17,"950"
733,18,"950"
734,1,"7.83"
734,2,"7.58"
734,3,"7.33"
734,4,"7.25"
734,5,"7.58"
734,6,"7.42"
734,7,"10"
734,8,"10"
734,9,"10"
734,10,"7.33"
734,11,"82.33"
734,12,"0"
734,13,"0"
734,14,"0"
734,15,"250"
734,16,"0"
734,17,"442"
734,18,"442"
735,1,"7.58"
735,2,"7.5"
735,3,"7.25"
735,4,"7.42"
735,5,"7.67"
735,6,"7.33"
735,7,"10"
735,8,"10"
735,9,"10"
735,10,"7.5"
735,11,"82.25"
735,12,"0.09"
735,13,"2"
735,14,"6"
735,15,"1062"
735,16,"10"
735,17,"1100"
735,18,"1100"
736,1,"7"
736,2,"7.08"
736,3,"7"
736,4,"7.17"
736,5,"7"
736,6,"7"
736,7,"10"
736,8,"10"
736,9,"10"
736,10,"10"
736,11,"82.25"
736,12,"0.1"
736,13,"0"
736,14,"0"
736,15,"1"
736,16,"0"
736,17,NA
736,18,NA
737,1,"7.67"
737,2,"7.5"
737,3,"7.25"
737,4,"7.67"
737,5,"7.42"
737,6,"7.42"
737,7,"10"
737,8,"10"
737,9,"10"
737,10,"7.33"
737,11,"82.25"
737,12,"0.11"
737,13,"0"
737,14,"2"
737,15,"275"
737,16,"2"
737,17,"1450"
737,18,"1450"
738,1,"7.42"
738,2,"7.67"
738,3,"7.5"
738,4,"7.08"
738,5,"7.5"
738,6,"7.42"
738,7,"10"
738,8,"10"
738,9,"10"
738,10,"7.67"
738,11,"82.25"
738,12,"0"
738,13,"0"
738,14,"0"
738,15,"180"
738,16,"9"
738,17,"1"
738,18,"1"
739,1,"7.58"
739,2,"7.67"
739,3,"7.5"
739,4,"7.67"
739,5,"7.83"
739,6,"8.42"
739,7,"9.33"
739,8,"9.33"
739,9,"9.33"
739,10,"7.58"
739,11,"82.25"
739,12,"0.12"
739,13,"0"
739,14,"0"
739,15,"275"
739,16,"0"
739,17,"1500"
739,18,"1500"
740,1,"7.58"
740,2,"7.5"
740,3,"7.42"
740,4,"7.58"
740,5,"7.42"
740,6,"7.42"
740,7,"10"
740,8,"10"
740,9,"10"
740,10,"7.33"
740,11,"82.25"
740,12,"0.11"
740,13,"0"
740,14,"0"
740,15,"275"
740,16,"2"
740,17,"1350"
740,18,"1350"
741,1,"7.58"
741,2,"7.42"
741,3,"7.33"
741,4,"7.42"
741,5,"7.58"
741,6,"7.5"
741,7,"10"
741,8,"10"
741,9,"10"
741,10,"7.42"
741,11,"82.25"
741,12,"0.13"
741,13,"0"
741,14,"0"
741,15,"10"
741,16,"0"
741,17,"1180"
741,18,"1180"
742,1,"7.75"
742,2,"7.58"
742,3,"7.42"
742,4,"7.42"
742,5,"7.33"
742,6,"7.33"
742,7,"10"
742,8,"10"
742,9,"10"
742,10,"7.42"
742,11,"82.25"
742,12,"0.11"
742,13,"0"
742,14,"0"
742,15,"320"
742,16,"0"
742,17,"1100"
742,18,"1100"
743,1,"7.5"
743,2,"7.5"
743,3,"7.5"
743,4,"7.5"
743,5,"7.5"
743,6,"7.5"
743,7,"10"
743,8,"10"
743,9,"10"
743,10,"7.25"
743,11,"82.25"
743,12,"0.11"
743,13,"0"
743,14,"0"
743,15,"35"
743,16,"0"
743,17,"650"
743,18,"650"
744,1,"7.58"
744,2,"7.58"
744,3,"7.42"
744,4,"7.42"
744,5,"7.42"
744,6,"7.42"
744,7,"10"
744,8,"10"
744,9,"10"
744,10,"7.42"
744,11,"82.25"
744,12,"0.12"
744,13,"0"
744,14,"0"
744,15,"150"
744,16,"4"
744,17,"1338"
744,18,"1338"
745,1,"7.33"
745,2,"7.42"
745,3,"7.5"
745,4,"7.67"
745,5,"7.5"
745,6,"7.42"
745,7,"10"
745,8,"10"
745,9,"10"
745,10,"7.42"
745,11,"82.25"
745,12,"0"
745,13,"0"
745,14,"0"
745,15,"6"
745,16,"1"
745,17,NA
745,18,NA
746,1,"7.58"
746,2,"7.58"
746,3,"7.5"
746,4,"7.17"
746,5,"7.42"
746,6,"7.42"
746,7,"10"
746,8,"10"
746,9,"10"
746,10,"7.58"
746,11,"82.25"
746,12,"0.16"
746,13,"3"
746,14,"0"
746,15,"10"
746,16,"8"
746,17,"533"
746,18,"533"
747,1,"7.5"
747,2,"7.5"
747,3,"7.33"
747,4,"7.58"
747,5,"7.67"
747,6,"7.33"
747,7,"10"
747,8,"10"
747,9,"10"
747,10,"7.33"
747,11,"82.25"
747,12,"0.11"
747,13,"0"
747,14,"0"
747,15,"275"
747,16,"2"
747,17,"1390.8024"
747,18,"1390.8024"
748,1,"7.5"
748,2,"7.58"
748,3,"7.42"
748,4,"7.67"
748,5,"7.33"
748,6,"7.42"
748,7,"10"
748,8,"10"
748,9,"10"
748,10,"7.33"
748,11,"82.25"
748,12,"0.13"
748,13,"0"
748,14,"0"
748,15,"10"
748,16,"3"
748,17,"1170"
748,18,"1170"
749,1,"7.67"
749,2,"7.58"
749,3,"7.33"
749,4,"7.5"
749,5,"7.42"
749,6,"7.42"
749,7,"10"
749,8,"10"
749,9,"10"
749,10,"7.33"
749,11,"82.25"
749,12,"0.12"
749,13,"0"
749,14,"0"
749,15,"40"
749,16,"13"
749,17,"1250"
749,18,"1250"
750,1,"7.75"
750,2,"7.33"
750,3,"7.33"
750,4,"7.5"
750,5,"7.5"
750,6,"7.5"
750,7,"10"
750,8,"10"
750,9,"10"
750,10,"7.33"
750,11,"82.25"
750,12,"0"
750,13,"2"
750,14,"0"
750,15,"288"
750,16,"5"
750,17,NA
750,18,NA
751,1,"7.33"
751,2,"7.58"
751,3,"7.42"
751,4,"7.67"
751,5,"7.33"
751,6,"7.5"
751,7,"10"
751,8,"10"
751,9,"10"
751,10,"7.42"
751,11,"82.25"
751,12,"0.11"
751,13,"0"
751,14,"0"
751,15,"250"
751,16,"0"
751,17,"1100"
751,18,"1100"
752,1,"7.42"
752,2,"7.5"
752,3,"7.42"
752,4,"7.58"
752,5,"7.42"
752,6,"7.5"
752,7,"10"
752,8,"10"
752,9,"10"
752,10,"7.42"
752,11,"82.25"
752,12,"0.1"
752,13,"0"
752,14,"0"
752,15,"250"
752,16,"3"
752,17,"900"
752,18,"900"
753,1,"7.5"
753,2,"7.42"
753,3,"7.67"
753,4,"7.33"
753,5,"7.58"
753,6,"7.33"
753,7,"10"
753,8,"10"
753,9,"10"
753,10,"7.42"
753,11,"82.25"
753,12,"0.12"
753,13,"0"
753,14,"0"
753,15,"250"
753,16,"1"
753,17,"1750"
753,18,"1750"
754,1,"7.67"
754,2,"7.33"
754,3,"7.33"
754,4,"7.33"
754,5,"7.5"
754,6,"7.5"
754,7,"10"
754,8,"10"
754,9,"10"
754,10,"7.58"
754,11,"82.25"
754,12,"0.11"
754,13,"0"
754,14,"0"
754,15,"100"
754,16,"0"
754,17,"1600"
754,18,"1950"
755,1,"7.67"
755,2,"7.58"
755,3,"7.42"
755,4,"7"
755,5,"7.5"
755,6,"7.58"
755,7,"10"
755,8,"10"
755,9,"10"
755,10,"7.5"
755,11,"82.25"
755,12,"0.12"
755,13,"0"
755,14,"0"
755,15,"84"
755,16,"1"
755,17,NA
755,18,NA
756,1,"7.17"
756,2,"7.25"
756,3,"7.58"
756,4,"7.25"
756,5,"7.58"
756,6,"7.67"
756,7,"10"
756,8,"10"
756,9,"10"
756,10,"7.75"
756,11,"82.25"
756,12,"0.22"
756,13,"0"
756,14,"0"
756,15,"149"
756,16,"2"
756,17,NA
756,18,NA
757,1,"7.42"
757,2,"7.42"
757,3,"7.5"
757,4,"7.42"
757,5,"7.42"
757,6,"7.5"
757,7,"10"
757,8,"10"
757,9,"10"
757,10,"7.5"
757,11,"82.17"
757,12,"0.11"
757,13,"0"
757,14,"1"
757,15,"320"
757,16,"5"
757,17,"934"
757,18,"934"
758,1,"7.5"
758,2,"7.5"
758,3,"7.17"
758,4,"7.42"
758,5,"7.5"
758,6,"7.5"
758,7,"10"
758,8,"10"
758,9,"10"
758,10,"7.58"
758,11,"82.17"
758,12,"0.11"
758,13,"0"
758,14,"1"
758,15,"200"
758,16,"2"
758,17,"1500"
758,18,"1500"
759,1,"7.5"
759,2,"7.5"
759,3,"7.33"
759,4,"7.42"
759,5,"7.5"
759,6,"7.42"
759,7,"10"
759,8,"10"
759,9,"10"
759,10,"7.5"
759,11,"82.17"
759,12,"0.1"
759,13,"0"
759,14,"0"
759,15,"275"
759,16,"1"
759,17,"1000"
759,18,"1000"
760,1,"7.58"
760,2,"7.42"
760,3,"7.42"
760,4,"7.33"
760,5,"7.5"
760,6,"7.42"
760,7,"10"
760,8,"10"
760,9,"10"
760,10,"7.5"
760,11,"82.17"
760,12,"0.13"
760,13,"1"
760,14,"0"
760,15,"30"
760,16,"6"
760,17,"1500"
760,18,"1800"
761,1,"7.42"
761,2,"7.42"
761,3,"7.42"
761,4,"7.5"
761,5,"7.5"
761,6,"7.33"
761,7,"10"
761,8,"10"
761,9,"10"
761,10,"7.58"
761,11,"82.17"
761,12,"0.12"
761,13,"0"
761,14,"0"
761,15,"300"
761,16,"1"
761,17,"1600"
761,18,"1600"
762,1,"6.92"
762,2,"7.58"
762,3,"7.42"
762,4,"7.33"
762,5,"7.83"
762,6,"7.5"
762,7,"10"
762,8,"10"
762,9,"10"
762,10,"7.58"
762,11,"82.17"
762,12,"0"
762,13,"0"
762,14,"0"
762,15,"320"
762,16,"1"
762,17,"1"
762,18,"1"
763,1,"7.42"
763,2,"7.42"
763,3,"7.17"
763,4,"7.75"
763,5,"7.25"
763,6,"7.67"
763,7,"10"
763,8,"10"
763,9,"10"
763,10,"7.5"
763,11,"82.17"
763,12,"0.12"
763,13,"0"
763,14,"0"
763,15,"1"
763,16,"0"
763,17,"800"
763,18,"800"
764,1,"7.67"
764,2,"7.5"
764,3,"7.25"
764,4,"7.42"
764,5,"7.58"
764,6,"7.42"
764,7,"10"
764,8,"10"
764,9,"10"
764,10,"7.33"
764,11,"82.17"
764,12,"0.11"
764,13,"0"
764,14,"0"
764,15,"275"
764,16,"2"
764,17,"1350"
764,18,"1350"
765,1,"7.42"
765,2,"7.42"
765,3,"7.5"
765,4,"7.5"
765,5,"7.42"
765,6,"7.5"
765,7,"10"
765,8,"10"
765,9,"10"
765,10,"7.42"
765,11,"82.17"
765,12,"0.09"
765,13,"0"
765,14,"0"
765,15,"250"
765,16,"4"
765,17,"1500"
765,18,"1500"
766,1,"7.58"
766,2,"7.5"
766,3,"7.42"
766,4,"7.25"
766,5,"7.5"
766,6,"7.42"
766,7,"10"
766,8,"10"
766,9,"10"
766,10,"7.5"
766,11,"82.17"
766,12,"0.12"
766,13,"0"
766,14,"0"
766,15,"300"
766,16,"1"
766,17,NA
766,18,NA
767,1,"7.75"
767,2,"7.42"
767,3,"7.42"
767,4,"7.58"
767,5,"7.33"
767,6,"7.42"
767,7,"10"
767,8,"10"
767,9,"10"
767,10,"7.25"
767,11,"82.17"
767,12,"0.12"
767,13,"0"
767,14,"0"
767,15,"10"
767,16,"1"
767,17,"1700"
767,18,"1700"
768,1,"7.42"
768,2,"7.33"
768,3,"7.17"
768,4,"7.42"
768,5,"7.33"
768,6,"8.17"
768,7,"10"
768,8,"10"
768,9,"10"
768,10,"7.33"
768,11,"82.17"
768,12,"0.12"
768,13,"0"
768,14,"0"
768,15,"200"
768,16,"0"
768,17,"1100"
768,18,"1100"
769,1,"7.5"
769,2,"7.5"
769,3,"7.33"
769,4,"7.42"
769,5,"7.5"
769,6,"7.42"
769,7,"10"
769,8,"10"
769,9,"10"
769,10,"7.5"
769,11,"82.17"
769,12,"0.1"
769,13,"1"
769,14,"0"
769,15,"2"
769,16,"1"
769,17,"1200"
769,18,"1600"
770,1,"7.5"
770,2,"7.5"
770,3,"7.5"
770,4,"7.5"
770,5,"7.5"
770,6,"7.5"
770,7,"10"
770,8,"10"
770,9,"10"
770,10,"7.17"
770,11,"82.17"
770,12,"0.11"
770,13,"0"
770,14,"0"
770,15,"60"
770,16,"0"
770,17,"1200"
770,18,"1200"
771,1,"7.67"
771,2,"7.5"
771,3,"7.5"
771,4,"7.17"
771,5,"7.17"
771,6,"7.58"
771,7,"10"
771,8,"10"
771,9,"10"
771,10,"7.58"
771,11,"82.17"
771,12,"0"
771,13,"0"
771,14,"0"
771,15,"80"
771,16,"0"
771,17,"800"
771,18,"800"
772,1,"7.33"
772,2,"7.25"
772,3,"7.25"
772,4,"7.58"
772,5,"7.75"
772,6,"7.5"
772,7,"10"
772,8,"10"
772,9,"10"
772,10,"7.5"
772,11,"82.17"
772,12,"0"
772,13,"0"
772,14,"0"
772,15,"250"
772,16,"1"
772,17,"1750"
772,18,"1750"
773,1,"7.5"
773,2,"7.67"
773,3,"7"
773,4,"7.5"
773,5,"7.33"
773,6,"7.5"
773,7,"10"
773,8,"10"
773,9,"10"
773,10,"7.67"
773,11,"82.17"
773,12,"0.15"
773,13,"1"
773,14,"0"
773,15,"10"
773,16,"9"
773,17,"1144"
773,18,"1144"
774,1,"7.25"
774,2,"7.75"
774,3,"7"
774,4,"7.75"
774,5,"8.17"
774,6,"7.75"
774,7,"10"
774,8,"10"
774,9,"9.33"
774,10,"7.17"
774,11,"82.17"
774,12,"0.12"
774,13,"0"
774,14,"0"
774,15,"250"
774,16,"2"
774,17,"1350"
774,18,"1350"
775,1,"7.5"
775,2,"7.58"
775,3,"7.25"
775,4,"7.5"
775,5,"7.5"
775,6,"7.33"
775,7,"10"
775,8,"10"
775,9,"10"
775,10,"7.5"
775,11,"82.17"
775,12,"0.12"
775,13,"0"
775,14,"0"
775,15,"200"
775,16,"4"
775,17,"1000"
775,18,"1000"
776,1,"7"
776,2,"7.67"
776,3,"7.5"
776,4,"7.5"
776,5,"7.42"
776,6,"7.5"
776,7,"10"
776,8,"10"
776,9,"10"
776,10,"7.58"
776,11,"82.17"
776,12,"0.1"
776,13,"0"
776,14,"0"
776,15,"60"
776,16,"1"
776,17,"1200"
776,18,"1200"
777,1,"7.58"
777,2,"7.67"
777,3,"7.42"
777,4,"7.17"
777,5,"7.17"
777,6,"7.75"
777,7,"10"
777,8,"10"
777,9,"10"
777,10,"7.42"
777,11,"82.17"
777,12,"0.08"
777,13,"0"
777,14,"0"
777,15,"250"
777,16,"0"
777,17,"1800"
777,18,"1800"
778,1,"7.5"
778,2,"7.5"
778,3,"7.42"
778,4,"7.42"
778,5,"7.5"
778,6,"7.42"
778,7,"10"
778,8,"10"
778,9,"10"
778,10,"7.33"
778,11,"82.08"
778,12,"0.15"
778,13,"0"
778,14,"0"
778,15,"2"
778,16,"3"
778,17,"1300"
778,18,"1300"
779,1,"7.75"
779,2,"7.58"
779,3,"7.42"
779,4,"7.67"
779,5,"7.83"
779,6,"7.58"
779,7,"9.33"
779,8,"9.33"
779,9,"10"
779,10,"7.58"
779,11,"82.08"
779,12,"0"
779,13,"0"
779,14,"7"
779,15,"275"
779,16,"6"
779,17,NA
779,18,NA
780,1,"7.42"
780,2,"7.58"
780,3,"7.42"
780,4,"7.5"
780,5,"7.42"
780,6,"7.25"
780,7,"10"
780,8,"10"
780,9,"10"
780,10,"7.5"
780,11,"82.08"
780,12,"0.11"
780,13,"0"
780,14,"1"
780,15,"320"
780,16,"3"
780,17,"894"
780,18,"894"
781,1,"7.25"
781,2,"7.25"
781,3,"7.58"
781,4,"7.58"
781,5,"7.25"
781,6,"7.92"
781,7,"10"
781,8,"10"
781,9,"10"
781,10,"7.25"
781,11,"82.08"
781,12,"0"
781,13,"0"
781,14,"0"
781,15,"320"
781,16,"1"
781,17,"1"
781,18,"1"
782,1,"7.75"
782,2,"7.42"
782,3,"7.42"
782,4,"7.25"
782,5,"7.17"
782,6,"7.42"
782,7,"10"
782,8,"10"
782,9,"10"
782,10,"7.67"
782,11,"82.08"
782,12,"0"
782,13,"0"
782,14,"0"
782,15,"275"
782,16,"0"
782,17,"1200"
782,18,"1400"
783,1,"7.42"
783,2,"7.33"
783,3,"7.42"
783,4,"7.42"
783,5,"7.5"
783,6,"7.58"
783,7,"10"
783,8,"10"
783,9,"10"
783,10,"7.42"
783,11,"82.08"
783,12,"0.12"
783,13,"0"
783,14,"0"
783,15,"300"
783,16,"5"
783,17,"1500"
783,18,"1500"
784,1,"7.42"
784,2,"7.5"
784,3,"7.5"
784,4,"7.33"
784,5,"7.33"
784,6,"7.5"
784,7,"10"
784,8,"10"
784,9,"10"
784,10,"7.5"
784,11,"82.08"
784,12,"0.12"
784,13,"0"
784,14,"0"
784,15,"1"
784,16,"3"
784,17,"1500"
784,18,"1700"
785,1,"7.5"
785,2,"7.42"
785,3,"7.42"
785,4,"7.42"
785,5,"7.67"
785,6,"7.42"
785,7,"10"
785,8,"10"
785,9,"10"
785,10,"7.25"
785,11,"82.08"
785,12,"0.11"
785,13,"1"
785,14,"0"
785,15,"1"
785,16,"0"
785,17,NA
785,18,NA
786,1,"7.58"
786,2,"7.33"
786,3,"7.33"
786,4,"7.33"
786,5,"7.5"
786,6,"7.67"
786,7,"10"
786,8,"10"
786,9,"10"
786,10,"7.33"
786,11,"82.08"
786,12,"0.11"
786,13,"0"
786,14,"0"
786,15,"150"
786,16,"2"
786,17,"13"
786,18,"13"
787,1,"7.25"
787,2,"7.58"
787,3,"7.58"
787,4,"7.25"
787,5,"7.5"
787,6,"7.42"
787,7,"10"
787,8,"10"
787,9,"10"
787,10,"7.5"
787,11,"82.08"
787,12,"0.11"
787,13,"0"
787,14,"0"
787,15,"4"
787,16,"0"
787,17,NA
787,18,NA
788,1,"7.42"
788,2,"7.58"
788,3,"7.5"
788,4,"7.33"
788,5,"7.42"
788,6,"7.42"
788,7,"10"
788,8,"10"
788,9,"10"
788,10,"7.42"
788,11,"82.08"
788,12,"0.13"
788,13,"0"
788,14,"0"
788,15,"35"
788,16,"7"
788,17,"1300"
788,18,"1300"
789,1,"7.5"
789,2,"7.42"
789,3,"7.42"
789,4,"7.5"
789,5,"7.25"
789,6,"7.5"
789,7,"10"
789,8,"10"
789,9,"10"
789,10,"7.5"
789,11,"82.08"
789,12,"0.13"
789,13,"3"
789,14,"0"
789,15,"250"
789,16,"13"
789,17,"1800"
789,18,"1800"
790,1,"7.67"
790,2,"7.5"
790,3,"7.25"
790,4,"7.58"
790,5,"7.42"
790,6,"7.33"
790,7,"10"
790,8,"10"
790,9,"10"
790,10,"7.33"
790,11,"82.08"
790,12,"0.11"
790,13,"0"
790,14,"0"
790,15,"15"
790,16,"11"
790,17,"1250"
790,18,"1250"
791,1,"7.67"
791,2,"8"
791,3,"7.17"
791,4,"7.08"
791,5,"7.67"
791,6,"7.08"
791,7,"10"
791,8,"10"
791,9,"10"
791,10,"7.42"
791,11,"82.08"
